tomeID,name,level,role,objective,reward
Tome04,Blinded by the Light,1,Survivor,Blind or Lightburn the Killer <b>1 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome04,Rust & Blood,1,Killer,Hook <b>3 different Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome04,Zero to Sixty,1,Killer,Knock down a Survivor within 60 seconds of downing another Survivor <b>1 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome04,Seal the Deal,1,Killer,Hit a Survivor with your weapon <b>10 time(s)</b> while using the perk <b>Hex: The Third Seal</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome04,From Here to There,1,Killer,Teleport to a Phantasm Trap <b>4 time(s)</b> as <b>The Hag</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome04,Ruined Plans,1,Killer,Finish the trial before <b>all generators</b> are repaired while using the perk <b>Hex: Ruin</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome04,Grease Monkey,2,Survivor,Fully deplete <b>5 Toolbox(es)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome04,As Long As It Gets Fixed,2,Survivor,Finish repairing a generator or have another Survivor finish repairing a generator <b>16 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome04,Gold Collector,2,Survivor,Earn <b>8 emblems</b> of <b>Gold quality</b> or better as a Survivor.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome04,Go For Broke,2,Survivor,Sabotage <b>10 hook(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome04,A True Friend,2,Survivor,Unhook a Survivor safely or take a protection hit <b>15 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome04,Strategic Alliance,2,Survivor,Perform a cooperative action for <b>180 second(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome04,Escape Route,2,Survivor,Escape <b>5 chase(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome04,Exposed Target,2,Killer,Hit <b>5 Survivor(s)</b> with your weapon while that Survivor is Exposed.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome04,Gold Hunter,2,Killer,Earn <b>8 emblems</b> of <b>Gold quality</b> or better as a Killer.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome04,Execution,2,Killer,Kill <b>10 Survivor(s)</b> by any means.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome04,Buried Underground,2,Killer,Hook <b>4 Survivor(s)</b> in the basement.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome04,Gold Run,2,General,Earn <b>3 emblem(s)</b> of <b>Gold quality</b> or better.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome04,Item of Interest,2,Survivor,Escape the trial while carrying an item of <b>Very Rare</b> rarity or better <b>1 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome04,Ace in the Crate,2,Survivor,Unlock <b>2 chest(s)</b> while using the perk <b>Ace in the Hole</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome04,Ace's Journey,2,Survivor,"Finish repairing <b>1 generator(s)</b>, unhook <b>1 Survivor(s)</b>, and cleanse <b>1 Totem(s)</b> as <b>Ace Visconti</b>.","[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome04,Athletic Grace,2,Survivor,Vault a pallet or window while in a chase <b>4 time(s)</b> as <b>Meg Thomas</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome04,Outburst,2,Survivor,Escape <b>2 chase(s)</b> while using the perk <b>Sprint Burst</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome04,Predatory Hunter,2,Killer,Start a chase with <b>4 different Survivor(s)</b> while using the perk <b>Predator</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome04,Evil Omen,2,Killer,Ring the Wailing Bell while within 5 meters of <b>4 different Survivor(s)</b> as <b>The Wraith</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome04,Rust & Blood,2,Killer,Hook <b>4 different Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome04,Bloody Rewards,3,General,Earn <b>100000 Bloodpoints</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome04,Heroic Virtue,3,Survivor,Survive while <b>6 other Survivor(s)</b> escape the trial. You must remain in the trial while they escape.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome04,Liberator,3,Survivor,Unhook <b>12 Survivor(s)</b>. Must unhook them safely.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome04,Light 'em Up,3,Survivor,Blind or Lightburn the Killer <b>5 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome04,Generosity,3,Survivor,Heal a total of <b>10 health state(s)</b> of other Survivors.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome04,High Skill,3,Survivor,Get a Great result on <b>10 Skill Check(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome04,Sore Ankles,3,Survivor,Fall from a great height while being chased <b>3 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome04,Bring the Light,3,Survivor,Repair a total of <b>12 generator(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome04,Scrap Yard,3,Killer,Damage <b>15 generator(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome04,Terrified,3,Killer,Make the Survivors scream <b>45 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome04,Darkly Obsessed,3,Killer,Hook the Obsession <b>8 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome04,Hunter's Ambition,3,Killer,Start a chase with <b>16 different Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome04,Iridescent Run,3,General,Earn <b>2 emblem(s)</b> of <b>Iridescent quality</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome04,Trained for This,3,Survivor,Escape <b>3 chase(s)</b> as <b>Meg Thomas</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome04,Adrenal Response,3,Survivor,Escape <b>1 trial(s)</b> through the exit gate while using the perk <b>Adrenaline</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome04,Subject of Attention,3,Survivor,Escape the trial while you are the Obsession <b>1 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome04,Back Off!,3,Survivor,Stun the Killer <b>3 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome04,Concealed Cut-Throat,3,Killer,Hit a Survivor after Uncloaking <b>4 time(s)</b> as <b>The Wraith</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome04,Release the Hounds,3,Killer,Chase Survivors for a total of <b>120 second(s)</b> while using the perk <b>Bloodhound</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome04,None Shall Survive,3,Killer,Kill all Survivors in a trial <b>1 time(s)</b> by any means.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome04,Iridescent Age,4,General,Earn <b>15 emblem(s)</b> of <b>Iridescent quality</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome04,Whatever it Takes,4,Survivor,Stun the Killer <b>10 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome04,Benevolence,4,Survivor,Earn <b>3 Benevolent emblem(s)</b> of <b>Iridescent quality</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome04,The Engineer's Guild,4,Survivor,Repair a total of <b>6 generator(s)</b> while cooperating with other Survivor(s).,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome04,High Skill,4,Survivor,Get a Great result on <b>20 Skill Check(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome04,Blood Debt,4,Survivor,Unhook <b>a Survivor</b> who unhooked you earlier in the trial <b>4 time(s)</b>. Must unhook them safely.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome04,Near Miss,4,Survivor,Avoid <b>5 basic attacks</b> by a nearby Killer.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome04,Knockout,4,Killer,Knock down <b>25 Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome04,Obsessive,4,Killer,Kill the Obsession <b>10 time(s)</b> by any means.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome04,Spilling Blood,4,Killer,Earn <b>3 Devout emblem(s)</b> of <b>Iridescent quality</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome04,Deadly Pursuit,4,Killer,Chase Survivors for a total of <b>300 second(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome04,Property Damage,4,Killer,Damage a generator or destroy a dropped pallet <b>40 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome04,Gold Run,4,General,Earn <b>4 emblem(s)</b> of <b>Gold quality</b> or better.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome04,The Hand You're Dealt,4,Survivor,"Escape <b>1 trial(s)</b> while using the perks <b>Open-Handed</b>, <b>Up the Ante</b> and <b>Ace in the Hole</b>.","[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome04,Ace's Journey,4,Survivor,"Finish repairing <b>2 generator(s)</b>, unhook <b>2 Survivor(s)</b>, and cleanse <b>2 Totem(s)</b> as <b>Ace Visconti</b>.","[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome04,Survival of the Swiftest,4,Survivor,Escape <b>2 chase(s)</b> and escape the trial as <b>Meg Thomas</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome04,Extinction of Hope,4,Killer,"Hook <b>5 Survivor(s)</b>, hit <b>2 Survivor(s)</b> with your weapon while that Survivor is Exposed, and kill <b>1 Survivor(s)</b> with your hands while using the perk <b>Hex: Devour Hope</b>.","[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome04,The Original Ojomo,4,Killer,"Finish a trial with no more than <b>1 living Survivor(s)</b> while using the perks <b>Predator</b>, <b>Bloodhound</b>, and <b>Shadowborn</b>.","[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome04,Concealed Cut-Throat,4,Killer,Hit a Survivor after Uncloaking <b>8 time(s)</b> as <b>The Wraith</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome04,From Here to There,4,Killer,Teleport to a Phantasm Trap <b>10 time(s)</b> as <b>The Hag</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome05,Productive Day,1,Survivor,Earn <b>20000 Bloodpoints</b> in the <b>Objectives</b> category.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome05,Bring the Light,1,Survivor,Repair a total of <b>4 generator(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome05,Liberator,1,Survivor,Unhook <b>6 Survivor(s)</b>. Must unhook them safely.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome05,Whatever it Takes,1,Survivor,Stun the Killer <b>4 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome05,Craft Time's Over,1,Survivor,Cleanse <b>8 Totem(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome05,Deadly Pursuit,1,Killer,Chase Survivors for a total of <b>180 second(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome05,Deadly Deceit,1,Killer,Earn <b>20000 Bloodpoints</b> in the <b>Deviousness</b> category.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome05,Gruesome,1,Killer,Hook <b>20 Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome05,Scrap Yard,1,Killer,Damage <b>12 generator(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome05,Rip 'em Up,1,Killer,Hit <b>4 Survivor(s)</b> with the Chainsaw as <b>The Hillbilly</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome05,Risky Repairs,1,Survivor,Finish repairing <b>2 generator(s)</b> while in the Killer's Terror Radius. Must be in the Terror Radius when the generator is completed.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome05,Nea's Skills,1,Survivor,Escape <b>2 chase(s)</b> as <b>Nea Karlsson</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome05,Dark Adherent,1,Killer,Hook <b>5 Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome05,Last Minute Hero,1,Survivor,Unhook <b>1 Survivor(s)</b> after the Endgame Collapse has begun. Must unhook them safely.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome05,Bountiful Harvest,1,Survivor,Harvest <b>1 Visceral Canker(s)</b> as a Survivor.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome05,Lethal Combo,1,Killer,Hit <b>1 Survivor(s)</b> after chaining <b>4 or more</b> Rushes together as <b>The Blight</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome05,Lethal Strike,1,Killer,Hit <b>6 Survivor(s)</b> while performing a Lethal Rush as <b>The Blight</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome05,Strategic Alliance,2,Survivor,Perform a cooperative action for <b>180 second(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome05,Appeal to Heal,2,Survivor,Fully deplete <b>3 Med-kit(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome05,Silver Age,2,General,Earn <b>20 emblem(s)</b> of <b>Silver quality</b> or better.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome05,By Any Means Necessary,2,Survivor,Drop <b>10 pallet(s)</b> while being chased by the Killer.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome05,Escape Artist,2,Survivor,Escape <b>3 trial(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome05,Darkly Obsessed,2,Killer,Hook the Obsession <b>6 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
