id,survivorID,killerID,name,description,role,collection,rarity,purchasable,discount,image
K23_outfit_014,,268435478,Paradise Beatdown,A peaceful and calming ensemble that stands in stark contrast to his cruelty.,Killer,Hooked On You Collection,Very Rare,1,[],images/Customization/K23/K23_outfit_014.png
K23_outfit_015,,268435478,King of Sweets,A holiday photoshoot outfit for his fans.,Killer,Deck The Trials,Very Rare,0,[],images/Customization/K23/K23_outfit_015.png
K23_outfit_01_01,,268435478,False Silver Lining Performance,"Stage outfit the Trickster wore during his first national tour as a solo artist, welcomed by large crowd of grief-stricken fans.",Killer,First Tour,Uncommon,1,[],images/Customization/K23_outfit_01_01.png
K23_outfit_01_02,,268435478,On Target Performance,"Stage outfit the Trickster wore during his first national tour as a solo artist, welcomed by large crowd of grief-stricken fans.",Killer,First Tour,Uncommon,1,[],images/Customization/K23_outfit_01_02.png
K23_outfit_01_03,,268435478,Forgive Me Not Performance,"Stage outfit the Trickster wore during his first national tour as a solo artist, welcomed by large crowd of grief-stricken fans.",Killer,First Tour,Uncommon,1,[],images/Customization/K23_outfit_01_03.png
K23_outfit_01_CV01,,268435478,Smash & Run Style,The Trickster's iconic outfit while shooting the music video for his first album.,Killer,The Trickster Aberrations,Common,1,[],images/Customization/K23_outfit_01_CV01.png
K23_outfit_01_CV02,,268435478,Fatal Free Fall Style,The Trickster's iconic outfit while shooting the music video for his first album.,Killer,The Trickster Aberrations,Common,1,[],images/Customization/K23_outfit_01_CV02.png
K23_outfit_01_CV03,,268435478,One Caged Heart Style,The Trickster's iconic outfit while shooting the music video for his first album.,Killer,The Trickster Aberrations,Common,1,[],images/Customization/K23_outfit_01_CV03.png
K23_outfit_01_CV04,,268435478,Whispers of Warmth Style,The Trickster's iconic outfit while shooting the music video for his first album.,Killer,The Trickster Aberrations,Common,1,[],images/Customization/K23_outfit_01_CV04.png
K23_outfit_02,,268435478,Ripper Night Costume,"The first show where the Trickster revealed his new persona during a live show following the death of his previous group, NO SPIN.",Killer,Live Show,Rare,1,[],images/Customization/K23_outfit_02.png
K23_outfit_02_01,,268435478,I'll Be Waiting for You Costume,"The first show where the Trickster revealed his new persona during a live show following the death of his previous group, NO SPIN.",Killer,Live Show,Rare,1,[],images/Customization/K23_outfit_02_01.png
K24_outfit_007,,268435479,Nemesis Blight,The putrid serum mixed with the Ne-a Type parasite to create a chimerical horror that not even The Blight could have anticipated.,Killer,Hallowed Curse,Very Rare,1,[],images/Customization/K24_outfit_007.png
K25_outfit_006,,268435480,The Hell Priest,"Explorer in the further regions of experience. Demons to some, angels to others.",Killer,Hellraiser,Very Rare,1,[],images/Customization/K25_outfit_006.png
K25_outfit_02,,268435480,Chatterer,"An avid servant of Pinhead, dedicated to exploring the limits of human sensations.",Killer,Hellraiser,Legendary,1,[],images/Customization/K25_outfit_02.png
K26_outfit_006,,268435481,Wintry Reverie,"During the Darkening, glacial winds blew from the Lost Realms, spreading an everlasting frost of penetrating ice clusters.",Killer,Everlasting Frost,Very Rare,1,[],images/Customization/K26_outfit_006.png
K26_outfit_007,,268435481,Blooming Delusion,She drew inspiration from nature to design a dramatic dress symbolizing her rebirth as an artist.,Killer,Spring Ensembles,Very Rare,1,[],images/Customization/K26/K26_outfit_007.png
K26_outfit_009,,268435481,Image of the Furies,"The Erinyes were deities of vengeance, drawn to the blood of a god.",Killer,Greek Legends Collection,Very Rare,1,[],images/Customization/K26/K26_outfit_009.png
K26_outfit_010,,268435481,Fallen Angel,She wore this horrifying ensemble as she completed an enormous mural about the corruption of humanity. Design inspired by <b>Aspriin</b>.,Killer,Community,Very Rare,0,[],images/Customization/K26/K26_outfit_010.png
K26_outfit_01_01,,268435481,Marvelled Psyche,"To share her view of reality as an absurd abstraction, she painted large-scale murals, wearing different gowns for each performance.",Killer,Wild Mind Mechanism,Uncommon,1,[],images/Customization/K26_outfit_01_01.png
K26_outfit_01_02,,268435481,Lunar Memory,"Stripes lurked in the corner of her mind, finding its place in the large-scale mural she painted under a gleaming full moon.",Killer,Lurking Stripes,Special Event,0,[],images/Customization/K26_outfit_01_02.png
K26_outfit_01_03,,268435481,Subliminal Truth,"To share her view of reality as an absurd abstraction, she painted large-scale murals, wearing different gowns for each performance.",Killer,Wild Mind Mechanism,Uncommon,1,[],images/Customization/K26_outfit_01_03.png
K26_outfit_01_04,,268435481,Indelible Stain,"When she was younger, she would sit with her brother and watch the mountain slowly tint purple by the sunset light.",Killer,Colorful Melancholy,Uncommon,0,[],images/Customization/K26/K26_outfit_01_04.png
K26_outfit_02,,268435481,Altered Perception,"The ornate costume she wore while she painted the surrealist mural entitled DeathLeap, the site of her rebirth.",Killer,Superior Subconscious,Rare,0,[],images/Customization/K26_outfit_02.png
K26_outfit_02_01,,268435481,Deluded Perception,"The ornate costume she wore while she painted the surrealist mural entitled DeathLeap, the site of her rebirth.",Killer,Superior Subconscious,Rare,0,[],images/Customization/K26_outfit_02_01.png
K27_outfit_006,,268435482,Rotten Remains,She dug her nails into the muddy ground and slowly crawled toward the cobbled wall inside the well. She gripped the stones to climb but had no hold or strength.,Killer,Bottomless Well,Ultra Rare,1,[],images/Customization/K27/K27_outfit_006.png
K28_outfit_006,,268435483,Twisted Plaything,"As it decayed, it replaced parts of itself with anything even resembling a human, particularly those that struck fear.",Killer,Malicious Mannequin Collection,Very Rare,1,[],images/Customization/K28/K28_outfit_006.png
K28_outfit_007,,268435483,Masquerade Colors,"It arrived at some kind of party, its body adorned in gold and bright colors.",Killer,Twisted Masquerade Collection,Special Event,0,[],images/Customization/K28/K28_outfit_007.png
K28_outfit_008,,268435483,Frosty the Nightmare,From the subconscious of the cold and scared emerged a horrifying creature of ice and malice.,Killer,Bone Chill,Special Event,0,[],images/Customization/K28/K28_outfit_008.png
K28_outfit_009,,268435483,Memory of Maurice,"There was no sign of Maurice, but the memory of him was reflected in The Dredge’s darkness.",Killer,Maurice,Very Rare,1,[],images/Customization/K28/K28_outfit_009.png
K28_outfit_01_01,,268435483,Overgrown Sinew,"Unaging and unfeeling, its muscle grew over with local vegetation between victims.",Killer,Mangled Flesh Collection,Uncommon,1,[],images/Customization/K28/K28_outfit_01_01.png
K28_outfit_01_02,,268435483,Blistered Muscle,"The bodies of those sacrificed were torn mercilessly, forming hideous scars and scabs.",Killer,Mangled Flesh Collection,Uncommon,1,[],images/Customization/K28/K28_outfit_01_02.png
K28_outfit_01_03,,268435483,Gangrenous Thews,"Torn asunder and left to the elements, the flesh became sickly and grim.",Killer,Mangled Flesh Collection,Uncommon,1,[],images/Customization/K28/K28_outfit_01_03.png
K28_outfit_02,,268435483,Skeletal Mass,"With its flesh decayed, only a sickening collection of bones remains.",Killer,Grave Amalgamation Collection,Very Rare,1,[],images/Customization/K28/K28_outfit_02.png
K29_outfit_006,,268435484,Albert Wesker (S.T.A.R.S.),His time leading a S.T.A.R.S. team was really a cover for more underhanded motivations.,Killer,Project W Collection,Very Rare,1,[],images/Customization/K29/K29_outfit_006.png
K29_outfit_007,,268435484,Blighted Wesker,"Nobody could predict the complex interactions that would occur between the serum and Uroboros, but that didn’t stop him from testing it on himself.",Killer,Project W Collection,Very Rare,1,[],images/Customization/K29/K29_outfit_007.png
K30_outfit_006,,268435485,Enchanted Plates,Something in The Entity’s Realm brought him to the brink of death… and back again.,Killer,Spectral Mercenary,Ultra Rare,1,[],images/Customization/K30/K30_outfit_006.png
K30_outfit_007,,268435485,Permanent Injunction,Armor he was forced to wear by his lord.,Killer,Of Blood And Rust Collection,Very Rare,0,[],images/Customization/K30/K30_outfit_007.png
K30_outfit_007_01,,268435485,Permanent Injunction (Deep Rift),"Armor he was forced to wear by his lord, corrupted by the Rift.",Killer,Deep Rift Collection,Very Rare,0,[],images/Customization/K30/K30_outfit_007_01.png
K30_outfit_01_01,,268435485,Hide and Copper,Earlier iterations of his gear utilized whatever protective materials his company could find.,Killer,Invulnerable Harbinger,Uncommon,1,[],images/Customization/K30/K30_outfit_01_01.png
K30_outfit_01_02,,268435485,Silver Despot,He was rarely more intimidating than he was in this armor.,Killer,Invulnerable Harbinger,Uncommon,1,[],images/Customization/K30/K30_outfit_01_02.png
K30_outfit_01_03,,268435485,Rusted Colossus,"Years of battle wore at his protection, but not his resolve.",Killer,Invulnerable Harbinger,Uncommon,1,[],images/Customization/K30/K30_outfit_01_03.png
K30_outfit_01_CV01,,268435485,Pale Behemoth,His armor gave no indication of his humanity and made him look like an iron statue.,Killer,The Knight Aberrations,Common,1,[],images/Customization/K30/K30_outfit_01_CV01.png
K30_outfit_01_CV02,,268435485,Sickening Behemoth,His armor gave no indication of his humanity and made him look like an iron statue.,Killer,The Knight Aberrations,Common,1,[],images/Customization/K30/K30_outfit_01_CV02.png
K30_outfit_01_CV03,,268435485,Furious Behemoth,His armor gave no indication of his humanity and made him look like an iron statue.,Killer,The Knight Aberrations,Common,1,[],images/Customization/K30/K30_outfit_01_CV03.png
K30_outfit_01_CV04,,268435485,Calculating Behemoth,His armor gave no indication of his humanity and made him look like an iron statue.,Killer,The Knight Aberrations,Common,1,[],images/Customization/K30/K30_outfit_01_CV04.png
Kate_outfit_001,10,,First Rodeo,A casual outfit for a fun day on the ranch. It is both practical and fashionable.,Survivor,All Country,Rare,1,[],images/Customization/Kate_outfit_001.png
Kate_outfit_002,10,,Small Town Girl,"Just a small town girl, living in a lonely world.",Survivor,All Country,Rare,1,[],images/Customization/Kate_outfit_002.png
Kate_outfit_003,10,,Dive Bar Diva,It's open mic night! Time to break out the guitar and woo the slightly inebriated crowd. They'll be humming along in no time!,Survivor,Sultry Songstress,Uncommon,1,[],images/Customization/Kate_outfit_003.png
Kate_outfit_004,10,,Stage Presence,It's open mic night! Time to break out the guitar and woo the slightly inebriated crowd. They'll be humming along in no time!,Survivor,Sultry Songstress,Uncommon,1,[],images/Customization/Kate_outfit_004.png
Kate_outfit_005,10,,Struggling Songwriter,"A cute confidence-boost outfit for the angsty songwriter who scratches out, rewrites, and scratches out again her music sheets.",Survivor,Kate Essentials,Common,1,[],images/Customization/Kate_outfit_005.png
Kate_outfit_006,10,,Struggling Songwriter,"A cute confidence-boost outfit for the angsty songwriter who scratches out, rewrites, and scratches out again her music sheets.",Survivor,Kate Essentials,Common,1,[],images/Customization/Kate_outfit_006.png
Kate_outfit_007,10,,Struggling Songwriter,"A cute confidence-boost outfit for the angsty songwriter who scratches out, rewrites, and scratches out again her music sheets.",Survivor,Kate Essentials,Common,1,[],images/Customization/Kate_outfit_007.png
Kate_outfit_008,10,,Struggling Songwriter,"A cute confidence-boost outfit for the angsty songwriter who scratches out, rewrites, and scratches out again her music sheets.",Survivor,Kate Essentials,Common,1,[],images/Customization/Kate_outfit_008.png
Kate_outfit_009,10,,Struggling Songwriter,"A cute confidence-boost outfit for the angsty songwriter who scratches out, rewrites, and scratches out again her music sheets.",Survivor,Kate Essentials,Common,1,[],images/Customization/Kate_outfit_009.png
Kate_outfit_009_01,10,,Award Night Opulence,"Decadent and luxuriant, this outfit shows you like the finer things in life, and won't settle for anything less.",Survivor,Gold & Silk,Very Rare,1,[],images/Customization/Kate_outfit_009_01.png
Kate_outfit_010,10,,Main Headliner,Hop on your old pickup and hit Route 66 for the show of a lifetime.,Survivor,Summer Music Fest,Very Rare,1,[],images/Customization/Kate_outfit_010.png
Kate_outfit_011,10,,Winter Wilderness,Gear up for a long trek to reconnect with your childhood memories of climbing the frozen waterfalls of Yellowstone.,Survivor,Alpine Frost,Very Rare,1,[],images/Customization/Kate_outfit_011.png
Killer07_outfit_001,,268435462,Wild Asylum,"Sometimes, one must experience the treatment in order to be able to administer it effectively. Now that is over, it's time to start the session…",Killer,Mental Patient,Very Rare,1,[],images/Customization/Killer07_outfit_001.png
Killer07_outfit_002,,268435462,Strictly Business,It's not personal. It's strictly business.,Killer,Physical Therapist,Rare,1,[],images/Customization/Killer07_outfit_002.png
Killer07_outfit_003,,268435462,Anger Management,"Why don't you take a seat over there and explain exactly what the problem is? Oh, don't mind that… it is simply a therapy tool to help reach a desirable resolution.",Killer,Physical Therapist,Rare,1,[],images/Customization/Killer07_outfit_003.png
Killer07_outfit_004,,268435462,Spirit Crusher,"Why don't you take a seat over there and explain exactly what the problem is? Oh, don't mind that… it is simply a therapy tool to help reach a desirable resolution.",Killer,Physical Therapist,Rare,1,[],images/Customization/Killer07_outfit_004.png
Killer07_outfit_005,,268435462,Neuroscientist,"The brain is the new frontier to conquer. In your able hands, this uncharted territory becomes a force to be reckoned with.",Killer,Doctor Aberrations,Common,1,[],images/Customization/Killer07_outfit_005.png
